vru+line,call_id,customer_id,priority,type,date,vru_entry,vru_exit,vru_time,q_start,q_exit,q_time,outcome,ser_start,ser_exit,ser_time,server
AA0104,26878,17333816,2,PS,990427,42680,42686,6,42686,42721,35.0,AGENT,42720,42919,199,ROTH
AA0104,26879,53473757,2,PS,990427,43314,43320,6,43320,43451,131.0,HANG,0,0,0,NO_SERVER
AA0104,26881,13887716,2,PS,990427,44844,44850,6,44850,44933,83.0,AGENT,44932,44993,61,AVI
AA0104,26882,27837467,2,PS,990427,45416,45421,5,45421,45561,140.0,AGENT,45559,45563,4,MORIAH
AA0104,26883,56178312,2,PS,990427,45973,45979,6,45979,46190,211.0,AGENT,46189,46363,174,AVI
AA0104,26884,67326363,2,PS,990427,46595,46602,7,46602,46673,71.0,AGENT,46672,47035,363,AVNI
AA0104,26931,57425118,2,NE,990428,36842,36847,5,36847,36957,110.0,HANG,0,0,0,NO_SERVER
AA0104,26932,58704610,2,PS,990428,37242,37248,6,37248,37424,176.0,AGENT,37423,37550,127,ZOHARI
AA0104,26933,2018299,2,PS,990428,37979,37984,5,37984,38031,47.0,AGENT,38031,38388,357,ROTH
AA0104,26934,24360620,2,PS,990428,38290,38295,5,38295,38374,79.0,HANG,0,0,0,NO_SERVER
AA0104,26935,3374691,2,PS,990428,38722,38727,5,38727,38736,9.0,HANG,0,0,0,NO_SERVER
AA0104,26936,0,0,NW,990428,39127,39137,10,39137,39162,25.0,HANG,0,0,0,NO_SERVER
AA0104,26937,47148739,2,NE,990428,39613,39618,5,39618,39723,105.0,AGENT,39722,40053,331,DARMON
AA0104,26938,23913486,2,PS,990428,40099,40105,6,40105,40199,94.0,AGENT,40198,40282,84,YIFAT
AA0104,26939,58646555,2,PS,990428,40688,40693,5,40693,40796,103.0,AGENT,40794,40885,91,YIFAT
AA0104,26940,51277036,2,PS,990428,41060,41065,5,41065,41108,43.0,AGENT,41107,41195,88,YIFAT
AA0105,38683,78191137,2,PS,990408,36521,36527,6,36527,36594,67.0,AGENT,36594,36597,3,MORIAH
AA0105,38684,74780917,2,NE,990408,36936,36942,6,36942,37086,144.0,AGENT,37085,37869,784,KAZAV
AA0105,38685,0,0,NW,990408,37429,37438,9,37438,37826,388.0,AGENT,37825,37888,63,MORIAH
AA0105,38686,54234489,1,PS,990408,38016,38021,5,38021,38027,6.0,AGENT,38026,38227,201,KAZAV
AA0105,38688,52867744,2,NE,990408,38563,38568,5,38568,38612,44.0,AGENT,38611,39333,722,DARMON
AA0105,38689,32870669,1,PS,990408,38937,38943,6,38943,38978,35.0,HANG,0,0,0,NO_SERVER
AA0105,38691,59885426,1,PS,990408,39404,39410,6,39410,39916,506.0,HANG,0,0,0,NO_SERVER
AA0105,38692,1187707,2,PS,990408,40048,40054,6,40054,40549,495.0,AGENT,40548,40552,4,TOVA
AA0105,38693,54142708,1,PS,990408,40585,40591,6,40591,40860,269.0,AGENT,40859,41085,226,MORIAH
AA0105,38694,59734061,2,PS,990408,41007,41013,6,41013,41260,247.0,AGENT,41260,41409,149,MORIAH
AA0105,38695,0,0,NW,990408,41410,41420,10,41420,41468,48.0,HANG,0,0,0,NO_SERVER
AA0105,38696,22638852,1,PS,990408,41550,41555,5,41555,41650,95.0,AGENT,41649,41881,232,DARMON
AA0105,38697,52130531,1,PS,990408,41781,41787,6,41787,42028,241.0,AGENT,42026,42099,73,TOVA
AA0105,38698,60280260,2,NE,990408,42190,42196,6,42196,42440,244.0,AGENT,42439,42442,3,TOVA
AA0105,38699,60280260,2,NE,990408,42600,42606,6,42606,42626,20.0,AGENT,42624,43044,420,ELI
AA0105,38700,14264295,2,PS,990408,42848,42853,5,42853,43360,507.0,AGENT,43358,44148,790,YIFAT
AA0105,38701,24807877,1,PS,990408,43413,43418,5,43418,43454,36.0,HANG,0,0,0,NO_SERVER
AA0105,38702,51938660,2,PS,990408,44466,44471,5,44471,44565,94.0,AGENT,44564,45032,468,DARMON
AA0105,38703,0,0,NW,990408,44671,44681,10,44681,44692,11.0,HANG,0,0,0,NO_SERVER
AA0105,38705,0,0,NW,990408,45272,45282,10,45282,45301,19.0,HANG,0,0,0,NO_SERVER
AA0105,38706,0,0,NW,990408,45403,45413,10,45413,45490,77.0,HANG,0,0,0,NO_SERVER
AA0105,38707,1574243,2,NE,990408,45573,45578,5,45578,45611,33.0,AGENT,45611,45613,2,MORIAH
AA0105,38708,32426017,1,PS,990408,45748,45753,5,45753,46091,338.0,AGENT,46090,47026,936,DARMON
AA0105,38709,56732811,2,PS,990408,46150,46155,5,46155,46259,104.0,AGENT,46258,46452,194,KAZAV
AA0105,38710,33823865,2,PS,990408,46290,46295,5,46295,46317,22.0,HANG,0,0,0,NO_SERVER
AA0105,38711,33643347,1,PS,990408,46401,46407,6,46407,46722,315.0,AGENT,46720,46848,128,YIFAT
AA0105,39036,25626938,2,PS,990415,42822,42827,5,42827,43059,232.0,AGENT,43058,43225,167,SHARON
AA0105,39037,57511826,1,PS,990415,43707,43713,6,43713,43724,11.0,AGENT,43723,44266,543,ROTH
AA0105,39038,57074585,2,PS,990415,44581,44587,6,44587,44707,120.0,AGENT,44706,44797,91,STEREN
AA0105,39180,28638369,2,PS,990419,37553,37559,6,37559,37718,159.0,AGENT,37717,38057,340,ROTH
AA0105,39181,71520779,1,PS,990419,38210,38216,6,38216,38285,69.0,AGENT,38284,38915,631,YITZ
AA0105,39183,57831356,2,NE,990419,39403,39408,5,39408,39520,112.0,AGENT,39519,39562,43,GILI
AA0105,39184,58638107,2,NE,990419,40071,40076,5,40076,40343,267.0,AGENT,40343,40562,219,ZOHARI
AA0105,39415,67472894,2,PS,990426,36439,36444,5,36444,36454,10.0,AGENT,36453,36778,325,YITZ
AA0105,39416,28041309,2,PS,990426,37215,37220,5,37220,37266,46.0,AGENT,37265,37329,64,ROTH
AA0105,39417,58029430,2,PS,990426,37816,37821,5,37821,37861,40.0,AGENT,37860,38073,213,GILI
AA0105,39421,0,0,NW,990426,40531,40541,10,40541,40560,19.0,HANG,0,0,0,NO_SERVER
AA0105,39425,0,0,NW,990426,43461,43470,9,43470,43486,16.0,AGENT,43486,43719,233,MORIAH
AA0105,39464,12481214,2,PS,990427,40172,40178,6,40178,40235,57.0,AGENT,40233,40501,268,MIKI
AA0105,39465,65032120,2,PS,990427,40648,40653,5,40653,40710,57.0,AGENT,40710,40840,130,STEREN
AA0105,39466,28557163,2,PS,990427,41585,41591,6,41591,41655,64.0,AGENT,41653,41827,174,STEREN
AA0105,39469,0,0,PS,990427,44250,44256,6,44256,44508,252.0,HANG,0,0,0,NO_SERVER
AA0105,39471,23878341,2,PS,990427,45555,45561,6,45561,45646,85.0,AGENT,45646,45703,57,AVI
AA0105,39472,65032120,2,PS,990427,46073,46079,6,46079,46226,147.0,AGENT,46226,47102,876,MORIAH
AA0105,39519,57918849,1,NE,990428,36125,36131,6,36131,36402,271.0,AGENT,36401,36665,264,ZOHARI
AA0105,39520,24195695,2,PS,990428,36800,36805,5,36805,36848,43.0,HANG,0,0,0,NO_SERVER
AA0105,39521,31881212,1,PS,990428,37101,37106,5,37106,37121,15.0,HANG,0,0,0,NO_SERVER
AA0105,39522,38412813,2,PS,990428,37459,37464,5,37464,37525,61.0,AGENT,37524,37806,282,YITZ
AA0105,39523,34434944,1,PS,990428,38104,38109,5,38109,38219,110.0,AGENT,38218,38265,47,YIFAT
AA0105,39524,23895501,2,PS,990428,38624,38630,6,38630,38779,149.0,AGENT,38777,38913,136,ROTH
AA0105,39525,32223752,1,PS,990428,39202,39207,5,39207,39258,51.0,AGENT,39257,39380,123,DARMON
AA0105,39526,309229912,1,PS,990428,39681,39686,5,39686,39749,63.0,HANG,0,0,0,NO_SERVER
AA0105,39527,27387968,2,NE,990428,40130,40136,6,40136,40232,96.0,AGENT,40231,40364,133,MORIAH
AA0105,39528,4312914,2,PS,990428,40731,40736,5,40736,40898,162.0,AGENT,40897,40955,58,YIFAT
AA0105,39529,58822883,2,PS,990428,41178,41183,5,41183,41229,46.0,HANG,0,0,0,NO_SERVER
AA0105,39530,23383607,2,PS,990428,41641,41647,6,41647,41795,148.0,AGENT,41794,42081,287,ZOHARI
AA0106,39467,703074,2,PS,990408,36506,36512,6,36512,36603,91.0,AGENT,36602,36874,272,MORIAH
AA0106,39468,23092919,2,PS,990408,36946,36952,6,36952,37080,128.0,HANG,0,0,0,NO_SERVER
AA0106,39469,25219700,2,PS,990408,37414,37419,5,37419,37762,343.0,AGENT,37761,38601,840,DARMON
AA0106,39470,58754151,1,PS,990408,37885,37891,6,37891,37944,53.0,AGENT,37944,38095,151,ROTH
AA0106,39471,54665682,2,PS,990408,38088,38093,5,38093,38215,122.0,AGENT,38214,38312,98,MORIAH
AA0106,39473,68509728,2,PS,990408,38682,38688,6,38688,38823,135.0,AGENT,38822,38965,143,TOVA
AA0106,39474,10283034,2,PS,990408,39018,39024,6,39024,39287,263.0,AGENT,39286,39498,212,TOVA
AA0106,39475,22243224,2,PS,990408,39467,39472,5,39472,39900,428.0,AGENT,39899,39995,96,TOVA
AA0106,39476,74780917,2,NE,990408,39999,40005,6,40005,40528,523.0,AGENT,40528,40873,345,DARMON
AA0106,39477,0,0,NW,990408,40584,40594,10,40594,40805,211.0,HANG,0,0,0,NO_SERVER
AA0106,39478,52146842,2,PS,990408,40976,40982,6,40982,41236,254.0,AGENT,41234,41543,309,TOVA
AA0106,39479,57948051,2,PS,990408,41355,41361,6,41361,41504,143.0,AGENT,41502,41545,43,MORIAH
AA0106,39480,54234489,1,PS,990408,41606,41611,5,41611,41688,77.0,AGENT,41687,41691,4,MORIAH
AA0106,39481,0,0,NW,990408,41808,41817,9,41817,42050,233.0,HANG,0,0,0,NO_SERVER
AA0106,39482,309890010,2,PS,990408,42217,42223,6,42223,42437,214.0,HANG,0,0,0,NO_SERVER
AA0106,39483,13006440,1,PS,990408,42591,42597,6,42597,42623,26.0,HANG,0,0,0,NO_SERVER
AA0106,39484,54042171,2,NE,990408,42740,42746,6,42746,43074,328.0,AGENT,43073,43330,257,ELI
AA0106,39485,55908925,1,PS,990408,43183,43190,7,43190,43249,59.0,HANG,0,0,0,NO_SERVER
AA0106,39486,57918849,1,NE,990408,43331,43337,6,43337,43455,118.0,HANG,0,0,0,NO_SERVER
AA0106,39487,14455000,1,PS,990408,44499,44505,6,44505,44520,15.0,HANG,0,0,0,NO_SERVER
AA0106,39488,51277036,2,PS,990408,44641,44646,5,44646,44753,107.0,HANG,0,0,0,NO_SERVER
AA0106,39489,31906332,1,PS,990408,45124,45130,6,45130,45254,124.0,HANG,0,0,0,NO_SERVER
AA0106,39490,55522866,1,PS,990408,45404,45409,5,45409,45495,86.0,AGENT,45493,45526,33,KAZAV
AA0106,39491,69737062,2,PS,990408,45593,45598,5,45598,45619,21.0,AGENT,45618,46229,611,MORIAH
AA0106,39492,22263115,2,PS,990408,45782,45788,6,45788,45801,13.0,HANG,0,0,0,NO_SERVER
AA0106,39493,57206047,1,PS,990408,45950,45956,6,45956,46239,283.0,AGENT,46238,46352,114,MORIAH
AA0106,39494,313966145,2,PS,990408,46262,46268,6,46268,46429,161.0,HANG,0,0,0,NO_SERVER
AA0106,39495,22066336,1,PS,990408,46585,46590,5,46590,46646,56.0,HANG,0,0,0,NO_SERVER
AA0106,39821,14991483,2,PS,990415,41750,41756,6,41756,42001,245.0,AGENT,42000,42011,11,SHARON
AA0106,39823,312822711,1,PS,990415,43839,43845,6,43845,43933,88.0,AGENT,43932,43935,3,MORIAH
AA0106,39825,52043684,2,PS,990415,45297,45303,6,45303,45440,137.0,AGENT,45439,45601,162,SHARON
AA0106,39963,2018299,2,PS,990419,36643,36649,6,36649,36727,78.0,AGENT,36726,36991,265,DORIT
AA0106,39964,49992639,2,PS,990419,37465,37471,6,37471,37516,45.0,AGENT,37515,38132,617,YIFAT
AA0106,39965,12482634,2,NE,990419,38003,38008,5,38008,38045,37.0,AGENT,38044,40469,2425,ELI
AA0106,39966,23895501,2,PS,990419,38676,38682,6,38682,38781,99.0,AGENT,38780,38898,118,ROTH
AA0106,39967,54903661,2,PS,990419,39327,39333,6,39333,39355,22.0,AGENT,39354,39490,136,STEREN
AA0106,39968,58029430,2,PS,990419,39839,39844,5,39844,39849,5.0,AGENT,39848,39902,54,STEREN
AA0106,39969,11449287,2,PS,990419,40439,40444,5,40444,40508,64.0,AGENT,40507,40910,403,YITZ
AA0106,40200,48820351,2,NE,990426,36588,36594,6,36594,36634,40.0,AGENT,36633,36819,186,GILI
AA0106,40201,24348385,1,PS,990426,37335,37341,6,37341,37435,94.0,AGENT,37434,37973,539,ROTH
AA0106,40203,54665682,2,PS,990426,38809,38815,6,38815,38988,173.0,AGENT,38987,39135,148,IDIT
AA0106,40205,53341582,2,PS,990426,40244,40249,5,40249,40306,57.0,AGENT,40305,40375,70,DARMON
AA0106,40206,31585698,1,PS,990426,40609,40614,5,40614,40750,136.0,AGENT,40749,40961,212,YIFAT
AA0106,40207,58704610,2,PS,990426,41407,41413,6,41413,41421,8.0,AGENT,41420,41680,260,YITZ
AA0106,40209,65338329,2,PS,990426,42954,42959,5,42959,43027,68.0,AGENT,43027,43113,86,GILI
AA0106,40210,24646630,1,PS,990426,43695,43700,5,43700,43743,43.0,AGENT,43742,44728,986,AVNI
AA0106,40213,12482634,2,NE,990426,46445,46462,17,46462,46473,11.0,AGENT,46461,46992,531,ZOHARI
AA0106,40249,58862061,1,PS,990427,40186,40192,6,40192,40277,85.0,AGENT,40275,40375,100,ROTH
AA0106,40250,65032120,2,PS,990427,40880,40886,6,40886,40909,23.0,AGENT,40908,42294,1386,ROTH
AA0106,40251,51549830,2,PS,990427,41667,41673,6,41673,41686,13.0,HANG,0,0,0,NO_SERVER
AA0106,40253,24530693,2,PS,990427,42929,42934,5,42934,42996,62.0,AGENT,42956,43295,339,MIKI
AA0106,40254,65032120,2,PS,990427,44306,44311,5,44311,44501,190.0,AGENT,44500,45188,688,DARMON
AA0106,40257,30544761,2,PS,990427,45446,45452,6,45452,45569,117.0,AGENT,45568,45954,386,MORIAH
AA0106,40258,34399295,1,PS,990427,45999,46005,6,46005,46275,270.0,AGENT,46275,46498,223,STEREN
AA0106,40304,14264295,2,PS,990428,36781,36786,5,36786,36923,137.0,AGENT,36921,37341,420,AVNI
AA0106,40305,42389528,2,PS,990428,37179,37184,5,37184,37358,174.0,AGENT,37358,37928,570,AVNI
AA0106,40306,14264295,2,PS,990428,37901,37906,5,37906,37974,68.0,AGENT,37973,38188,215,ZOHARI
AA0106,40307,9682923,2,PS,990428,38267,38272,5,38272,38458,186.0,AGENT,38458,38461,3,MORIAH
AA0106,40309,56152374,2,PS,990428,39035,39040,5,39040,39109,69.0,AGENT,39108,39297,189,YIFAT
AA0106,40311,68319755,2,PS,990428,39982,39987,5,39987,40105,118.0,AGENT,40103,40183,80,YIFAT
AA0106,40313,74780917,2,NE,990428,40911,40917,6,40917,41076,159.0,AGENT,41076,41478,402,ZOHARI
AA0106,40314,5871843,2,PS,990428,41566,41572,6,41572,41689,117.0,AGENT,41687,42004,317,MIKI
AA0109,33260,563189,2,NE,990408,36421,36427,6,36427,36445,18.0,AGENT,36444,36778,334,ELI
AA0109,33261,37635950,2,PS,990408,36761,36766,5,36766,36891,125.0,AGENT,36890,36918,28,KAZAV
AA0109,33263,41419086,2,PS,990408,37620,37626,6,37626,37643,17.0,HANG,0,0,0,NO_SERVER
AA0109,33265,29537602,1,PS,990408,37913,37918,5,37918,37989,71.0,AGENT,37989,37991,2,TOVA
AA0109,33266,54052816,2,NE,990408,38095,38100,5,38100,38232,132.0,AGENT,38231,38391,160,KAZAV
AA0109,33267,27974260,1,PS,990408,38485,38491,6,38491,38551,60.0,AGENT,38550,38818,268,TOVA
AA0109,33268,15745508,2,PS,990408,38777,38782,5,38782,39095,313.0,AGENT,39094,39687,593,KAZAV
AA0109,33269,0,0,NW,990408,39324,39334,10,39334,39497,163.0,HANG,0,0,0,NO_SERVER
AA0109,33271,59715797,1,PS,990408,39897,39903,6,39903,39959,56.0,HANG,0,0,0,NO_SERVER
AA0109,33272,5685433,2,PS,990408,40112,40118,6,40118,40561,443.0,AGENT,40559,40662,103,KAZAV
AA0109,33273,1312818,2,PS,990408,40597,40603,6,40603,40626,23.0,HANG,0,0,0,NO_SERVER
AA0109,33274,31390545,1,PS,990408,40699,40705,6,40705,40762,57.0,HANG,0,0,0,NO_SERVER
AA0109,33275,0,0,NW,990408,40905,40914,9,40914,40940,26.0,HANG,0,0,0,NO_SERVER
AA0109,33276,4532198,2,PS,990408,41035,41041,6,41041,41309,268.0,AGENT,41308,41588,280,DARMON
AA0109,33277,55412217,2,PS,990408,41446,41452,6,41452,41471,19.0,HANG,0,0,0,NO_SERVER
AA0109,33278,847012,2,PS,990408,41572,41577,5,41577,41586,9.0,HANG,0,0,0,NO_SERVER
AA0109,33279,7191646,2,NE,990408,41687,41692,5,41692,41700,8.0,AGENT,41698,42523,825,MORIAH
AA0109,33280,16793861,1,PS,990408,41811,41816,5,41816,42070,254.0,AGENT,42070,43205,1135,STEREN
AA0109,33281,56168289,1,PS,990408,42245,42250,5,42250,42273,23.0,HANG,0,0,0,NO_SERVER
AA0109,33283,22681993,2,PS,990408,42621,42626,5,42626,42817,191.0,HANG,0,0,0,NO_SERVER
AA0109,33285,0,0,NW,990408,44507,44517,10,44517,44800,283.0,AGENT,44799,44921,122,KAZAV
AA0109,33286,24620031,2,PS,990408,45133,45139,6,45139,45193,54.0,AGENT,45191,45212,21,DARMON
AA0109,33288,58029430,2,PS,990408,45413,45418,5,45418,45466,48.0,AGENT,45464,45606,142,MORIAH
AA0109,33289,59700823,1,NE,990408,45604,45610,6,45610,45645,35.0,AGENT,45644,45705,61,TOVA
AA0109,33290,55279970,2,PS,990408,45824,45829,5,45829,45900,71.0,AGENT,45900,46257,357,STEREN
AA0109,33291,51277036,2,PS,990408,46069,46074,5,46074,46264,190.0,AGENT,46263,46339,76,STEREN
AA0109,33292,77253037,2,PS,990408,46298,46304,6,46304,46458,154.0,AGENT,46456,46625,169,KAZAV
AA0109,33293,24384851,2,PS,990408,46615,46620,5,46620,46925,305.0,AGENT,46924,46975,51,KAZAV
AA0109,33617,58029430,2,PS,990415,41793,41798,5,41798,41983,185.0,HANG,0,0,0,NO_SERVER
AA0109,33618,47258264,1,PS,990415,42869,42875,6,42875,42887,12.0,HANG,0,0,0,NO_SERVER
AA0109,33619,55279970,2,NE,990415,43611,43616,5,43616,43638,22.0,AGENT,43637,43831,194,SHARON
AA0109,33620,33638552,1,PS,990415,44390,44396,6,44396,44509,113.0,AGENT,44508,44792,284,MIKI
AA0109,33621,58706086,2,PS,990415,45246,45252,6,45252,45302,50.0,AGENT,45301,45442,141,STEREN
AA0109,33622,59246835,1,PS,990415,46122,46127,5,46127,46165,38.0,AGENT,46164,46250,86,ROTH
AA0109,33758,57831356,2,NE,990419,36319,36325,6,36325,36531,206.0,HANG,0,0,0,NO_SERVER
AA0109,33762,52586328,1,NE,990419,38601,38607,6,38607,39003,396.0,HANG,0,0,0,NO_SERVER
AA0109,33763,25190539,1,PS,990419,39495,39500,5,39500,39623,123.0,AGENT,39622,39690,68,YITZ
AA0109,33764,58704610,2,PS,990419,40197,40203,6,40203,40212,9.0,AGENT,40211,40314,103,STEREN
AA0109,33993,4312914,2,PS,990426,37269,37275,6,37275,37355,80.0,AGENT,37354,37410,56,YITZ
AA0109,33994,0,0,NW,990426,37889,37898,9,37898,37955,57.0,HANG,0,0,0,NO_SERVER
AA0109,33995,34399295,1,PS,990426,38669,38674,5,38674,38703,29.0,AGENT,38702,38964,262,DARMON
AA0109,33996,58704610,2,PS,990426,39261,39266,5,39266,39271,5.0,AGENT,39271,39479,208,AVNI
AA0109,33998,27131531,2,PS,990426,40492,40498,6,40498,40609,111.0,AGENT,40607,40714,107,AVNI
AA0109,33999,0,0,NW,990426,41065,41075,10,41075,41082,7.0,AGENT,41081,41147,66,AVNI
AA0109,34002,23092778,2,PS,990426,43490,43496,6,43496,43529,33.0,AGENT,43528,43702,174,GILI
AA0109,34040,51277036,2,PS,990427,40206,40213,7,40213,40381,168.0,AGENT,40381,40485,104,ROTH
AA0109,34042,42943100,2,PS,990427,41784,41789,5,41789,41802,13.0,AGENT,41801,43658,1857,MORIAH
AA0109,34044,54997085,2,PS,990427,43079,43084,5,43084,43207,123.0,HANG,0,0,0,NO_SERVER
AA0109,34045,71820039,2,PS,990427,44362,44368,6,44368,44650,282.0,AGENT,44649,45121,472,ROTH
AA0109,34046,54234489,1,PS,990427,45076,45081,5,45081,45112,31.0,AGENT,45111,45544,433,MIKI
AA0109,34047,67158097,2,PS,990427,45649,45655,6,45655,45703,48.0,AGENT,45702,45830,128,KAZAV
AA0109,34048,53473757,2,PS,990427,46242,46248,6,46248,46368,120.0,AGENT,46367,46444,77,AVI
AA0109,34097,67416107,2,NE,990428,36726,36732,6,36732,36923,191.0,AGENT,36921,36967,46,MORIAH
AA0109,34098,58266750,2,PS,990428,37192,37197,5,37197,37238,41.0,HANG,0,0,0,NO_SERVER
AA0109,34099,50028356,1,PS,990428,37542,37547,5,37547,37673,126.0,AGENT,37673,37685,12,KAZAV
AA0109,34100,33185208,1,PS,990428,38120,38126,6,38126,38178,52.0,HANG,0,0,0,NO_SERVER
AA0109,34101,9682923,2,PS,990428,38510,38515,5,38515,38570,55.0,AGENT,38568,38569,1,MIKI
AA0109,34102,57831349,2,PS,990428,38996,39001,5,39001,39039,38.0,AGENT,39038,39523,485,MIKI
AA0109,34104,57460131,2,PS,990428,39905,39911,6,39911,40043,132.0,AGENT,40042,41282,1240,AVNI
AA0109,34106,22874192,2,PS,990428,40878,40884,6,40884,40968,84.0,AGENT,40967,41025,58,YIFAT
AA0109,34107,50892322,2,PS,990428,41339,41346,7,41346,41427,81.0,AGENT,41426,41682,256,MIKI
AA0109,34108,58704610,2,PS,990428,41941,41947,6,41947,42074,127.0,HANG,0,0,0,NO_SERVER
AA0110,32868,65429474,2,PS,990408,36040,36046,6,36046,36332,286.0,AGENT,36331,36400,69,KAZAV
AA0110,32870,54128681,2,PS,990408,36841,36846,5,36846,36922,76.0,AGENT,36922,37081,159,KAZAV
AA0110,32871,54355557,2,PS,990408,37368,37374,6,37374,37617,243.0,AGENT,37617,37800,183,MORIAH
AA0110,32872,69687275,2,NE,990408,37755,37760,5,37760,37913,153.0,AGENT,37911,38046,135,MORIAH
AA0110,32873,53585345,2,PS,990408,38077,38083,6,38083,38208,125.0,AGENT,38207,38427,220,TOVA
AA0110,32874,32456329,1,PS,990408,38419,38425,6,38425,38433,8.0,AGENT,38431,38545,114,TOVA
AA0110,32875,23895501,2,PS,990408,38654,38659,5,38659,39069,410.0,AGENT,39067,39282,215,TOVA
AA0110,32876,59067447,1,PS,990408,39308,39314,6,39314,39348,34.0,AGENT,39348,40163,815,DARMON
AA0110,32877,50571827,2,PS,990408,39561,39566,5,39566,39952,386.0,AGENT,39952,40060,108,KAZAV
AA0110,32878,54261359,1,PS,990408,40099,40105,6,40105,40623,518.0,AGENT,40622,40764,142,TOVA
AA0110,32881,13006440,1,PS,990408,40965,40970,5,40970,41171,201.0,HANG,0,0,0,NO_SERVER
AA0110,32883,0,0,NW,990408,41367,41376,9,41376,41621,245.0,AGENT,41621,41677,56,KAZAV
AA0110,32884,54234489,1,PS,990408,41746,41751,5,41751,41990,239.0,AGENT,41989,42084,95,KAZAV
AA0110,32885,32177735,1,PS,990408,42176,42181,5,42181,42348,167.0,HANG,0,0,0,NO_SERVER
AA0110,32886,0,0,NW,990408,42498,42507,9,42507,42885,378.0,AGENT,42884,42923,39,MORIAH
AA0110,32887,65032120,2,NE,990408,43133,43139,6,43139,43441,302.0,HANG,0,0,0,NO_SERVER
AA0110,32888,28716413,2,PS,990408,44535,44540,5,44540,44768,228.0,HANG,0,0,0,NO_SERVER
AA0110,32893,0,0,NW,990408,45792,45801,9,45801,45847,46.0,HANG,0,0,0,NO_SERVER
AA0110,32896,317627883,1,PE,990408,46170,46175,5,46175,46382,207.0,AGENT,46381,46782,401,MORIAH
AA0110,32897,56127699,1,PS,990408,46576,46581,5,46581,46649,68.0,HANG,0,0,0,NO_SERVER
AA0110,32898,28626448,1,PS,990408,46698,46703,5,46703,46750,47.0,HANG,0,0,0,NO_SERVER
AA0110,33222,25259854,2,PS,990415,41845,41851,6,41851,41905,54.0,HANG,0,0,0,NO_SERVER
AA0110,33223,0,0,NW,990415,42910,42919,9,42919,43090,171.0,HANG,0,0,0,NO_SERVER
AA0110,33224,63193346,2,PS,990415,43843,43849,6,43849,43925,76.0,AGENT,43924,43928,4,MORIAH
AA0110,33225,13346390,2,PS,990415,44662,44668,6,44668,44808,140.0,AGENT,44806,45010,204,MIKI
AA0110,33227,30712699,2,NE,990415,46544,46549,5,46549,46603,54.0,AGENT,46602,47311,709,TOVA
AA0110,33362,563189,2,NE,990419,36373,36378,5,36378,36429,51.0,HANG,0,0,0,NO_SERVER
AA0110,33364,54234489,1,PS,990419,37911,37916,5,37916,37979,63.0,AGENT,37978,38475,497,DORIT
AA0110,33365,23562390,1,PS,990419,38588,38594,6,38594,38637,43.0,HANG,0,0,0,NO_SERVER
AA0110,33366,56152374,2,PS,990419,39076,39082,6,39082,39109,27.0,AGENT,39108,39241,133,DORIT
AA0110,33367,22681993,2,NE,990419,39540,39546,6,39546,39567,21.0,AGENT,39566,39630,64,GILI
AA0110,33368,52867744,2,NE,990419,40121,40127,6,40127,40480,353.0,AGENT,40479,41335,856,ELI
AA0110,33598,14455000,1,NE,990426,36645,36651,6,36651,36763,112.0,HANG,0,0,0,NO_SERVER
AA0110,33601,58025552,1,PS,990426,38851,38856,5,38856,38870,14.0,HANG,0,0,0,NO_SERVER
AA0110,33603,65032120,2,NE,990426,40224,40229,5,40229,40302,73.0,AGENT,40301,40896,595,MORIAH
AA0110,33604,58894601,2,PS,990426,40607,40613,6,40613,40730,117.0,AGENT,40730,41077,347,AVNI
AA0110,33607,50400951,2,PS,990426,42949,42954,5,42954,42966,12.0,HANG,0,0,0,NO_SERVER
AA0110,33646,50925007,2,PS,990427,40224,40229,5,40229,40318,89.0,HANG,0,0,0,NO_SERVER
AA0110,33648,23383607,2,PS,990427,41712,41717,5,41717,41782,65.0,AGENT,41781,41784,3,MORIAH
AA0110,33649,44461135,2,PS,990427,42274,42280,6,42280,42302,22.0,AGENT,42300,42715,415,ROTH
AA0110,33650,29474020,2,PS,990427,43020,43026,6,43026,43070,44.0,AGENT,43069,43140,71,KAZAV
AA0110,33651,62333810,1,PS,990427,44366,44372,6,44372,44417,45.0,HANG,0,0,0,NO_SERVER
AA0110,33652,47148739,2,NE,990427,44736,44741,5,44741,44961,220.0,AGENT,44960,45551,591,MORIAH
AA0110,33653,303903751,2,NW,990427,45426,45431,5,45431,45446,15.0,HANG,0,0,0,NO_SERVER
AA0110,33654,22519995,2,PS,990427,45910,45916,6,45916,46201,285.0,AGENT,46200,46694,494,ROTH
AA0110,33706,60117850,2,PS,990428,36484,36489,5,36489,36525,36.0,AGENT,36524,36744,220,YITZ
AA0110,33707,49996945,2,PS,990428,36825,36830,5,36830,36958,128.0,AGENT,36957,37703,746,ROTH
AA0110,33708,57074585,2,PS,990428,37251,37256,5,37256,37437,181.0,AGENT,37436,37475,39,MORIAH
AA0110,33709,41616012,2,PS,990428,37984,37989,5,37989,38047,58.0,AGENT,38047,38096,49,MORIAH
AA0110,33710,37690005,1,PS,990428,38305,38310,5,38310,38524,214.0,AGENT,38523,38772,249,ROTH
AA0110,33711,56051360,2,NE,990428,38951,38956,5,38956,39036,80.0,AGENT,39035,39037,2,MORIAH
AA0110,33713,69020915,2,PS,990428,39878,39884,6,39884,39909,25.0,AGENT,39907,40037,130,AVNI
